id,artist_name,key,mode,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hit,year,explicit,sentimentPos,sentimentNeg,sentimentComp,sentimentNeu,pos_neg_diff
65B1tEOv5W294uCKbmEcFV,Lee Ann Womack,7.0,0.0,I Hope You Dance,68,0.0632,0.385,294533.0,0.44299999999999995,0.0,0.0898,-9.627,0.0295,151.278,0.275,1,2000,1.0,0.436,0.113,0.9796,0.451,0.323
49bUJjrC16NgnrgGS75Yan,Moby,4.0,1.0,South Side,48,0.0103,0.61,229733.0,0.723,0.0447,0.0748,-7.572,0.0422,97.147,0.45,1,2008,1.0,0.171,0.0,0.7184,0.829,0.171
3PJivN5BZ2ckFa22igIu4a,K-Ci & JoJo,0.0,1.0,Crazy,61,0.0987,0.677,260267.0,0.648,0.0,0.5539999999999999,-4.4,0.0259,116.12799999999999,0.44799999999999995,1,2000,0.0,0.084,0.462,-0.9897,0.454,-0.378
0UzsDmdpw0Q14KU4hieQss,Craig David,8.0,1.0,Fill Me In,62,0.376,0.682,257200.0,0.7440000000000001,0.00951,0.06,-6.981,0.0365,132.493,0.8270000000000001,1,2000,0.0,0.259,0.013,0.9652,0.729,0.246
43zr9kKkeiQrshvYuvNtfM,Janet Jackson,2.0,1.0,Someone To Call My Lover,50,0.14400000000000002,0.738,272360.0,0.914,0.00099,0.182,-4.203,0.0434,127.885,0.935,1,2001,0.0,0.403,0.076,0.9919,0.521,0.327
0eKyHwckh9vQb8ncZ2DXCs,Creed,0.0,1.0,With Arms Wide Open,67,0.00425,0.41,274800.0,0.539,0.0008900000000000001,0.11699999999999999,-8.412,0.0302,138.852,0.141,1,1999,0.0,0.294,0.035,0.9169,0.67,0.259
1ak0S3NhwWrUgNlQhJ1412,Mýa,1.0,0.0,Case Of The Ex (Whatcha Gonna Do),56,0.0687,0.774,236827.0,0.684,9.340000000000001e-05,0.0765,-4.721,0.0408,98.001,0.354,1,2000,1.0,0.066,0.135,-0.782,0.799,-0.069
41nT1Sp6ChR65FbsdLlFHW,Destiny's Child,1.0,0.0,Bootylicious,66,0.00281,0.84,207907.0,0.835,1.11e-06,0.152,-4.386,0.275,103.376,0.637,1,2001,1.0,0.262,0.039,0.9715,0.7,0.223
2aGw77pZqli064JiPuXYRi,Nelly Furtado,10.0,1.0,I'm Like A Bird,72,0.147,0.623,243160.0,0.607,3.29e-06,0.22699999999999998,-5.113,0.0353,89.654,0.614,1,2000,0.0,0.388,0.102,0.9675,0.511,0.28600000000000003
6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,11.0,0.0,Kryptonite,81,0.006640000000000001,0.545,233933.0,0.865,1.1e-05,0.168,-5.707999999999999,0.0286,99.009,0.5429999999999999,1,2000,0.0,0.249,0.121,0.8105,0.63,0.128
5ZsPy9wHH733NlU6c4v2Hi,Sugar Ray,4.0,1.0,When It's Over - David Kahne Main,60,0.0387,0.675,217853.0,0.775,0.0,0.38299999999999995,-5.772,0.0522,99.945,0.9329999999999999,1,2001,0.0,0.216,0.062,0.9169,0.721,0.154
4iihDHIoKZdOeOW1kFDUtR,Aerosmith,9.0,1.0,Jaded,63,0.005,0.517,214333.0,0.89,1.47e-05,0.0824,-4.033,0.0539,118.009,0.632,1,2001,0.0,0.168,0.306,-0.7964,0.526,-0.13799999999999998
1X1KDnhTnb28tpJlgOV3lD,Jagged Edge,5.0,0.0,Promise,58,0.136,0.7509999999999999,246720.0,0.568,0.0,0.0288,-5.431,0.0872,128.002,0.6459999999999999,1,2000,0.0,0.336,0.082,0.9718,0.582,0.254
0CmXXEwul09Kf8X68lPA5l,Case,1.0,0.0,Missing You,57,0.285,0.612,284667.0,0.579,0.0,0.0556,-6.417000000000001,0.0553,86.31,0.716,1,2001,1.0,0.2,0.155,0.485,0.645,0.04500000000000001
0Uyh92tLyb9JawG8lmWCzJ,Ginuwine,3.0,0.0,Differences,69,0.318,0.562,265533.0,0.594,0.0,0.311,-4.578,0.0558,62.876000000000005,0.423,1,2001,0.0,0.377,0.043,0.9904,0.58,0.334
46n2EGFnPC3tzWCN1Aqe26,*NSYNC,2.0,1.0,This I Promise You,70,0.354,0.55,284760.0,0.5870000000000001,0.0,0.128,-6.279,0.0329,165.975,0.466,1,2000,0.0,0.406,0.078,0.9564,0.516,0.328
4h5KBcltGefua73AUPYps7,JAY-Z,1.0,0.0,Izzo (H.O.V.A.),64,0.0178,0.618,240627.0,0.8440000000000001,0.000126,0.0634,-4.051,0.342,84.411,0.6970000000000001,1,2001,1.0,0.107,0.138,-0.7508,0.755,-0.031000000000000014
6KCOOKsDFfGEiwWZZlEI6O,Lil' Mo,6.0,0.0,Superwoman Pt. II - Rap Version Remix,42,0.28600000000000003,0.768,265588.0,0.541,0.0,0.107,-5.183,0.1,95.715,0.645,1,2001,1.0,0.27,0.067,0.9631,0.664,0.203
2gdt70w8DOCWGq1HdkgSUd,Evan And Jaron,0.0,1.0,Crazy for This Girl,52,0.000487,0.457,202027.0,0.9259999999999999,5.6899999999999994e-05,0.0949,-5.461,0.038,93.964,0.41,1,2000,0.0,0.056,0.127,-0.3999,0.818,-0.07100000000000001
0s46SltT4On0Z6kglK1I5c,JAY-Z,4.0,0.0,I Just Wanna Love U (Give It 2 Me),62,0.301,0.8,227867.0,0.922,9.31e-06,0.0352,-5.125,0.24,98.631,0.8009999999999999,1,2000,1.0,0.185,0.12,0.8786,0.694,0.065
0jG92AlXau21qgCQRxGLic,Missy Elliott,9.0,1.0,One Minute Man (feat. Ludacris),59,0.0266,0.622,252987.0,0.669,2.97e-06,0.152,-8.419,0.32899999999999996,93.839,0.57,1,2001,1.0,0.239,0.023,0.93,0.739,0.216
0e42i89bY2NmPuVDtey8pg,Mystikal,7.0,1.0,Danger (Been So Long) featuring Nivea,58,0.21100000000000002,0.92,211400.0,0.861,2.59e-05,0.0288,-5.435,0.218,97.969,0.718,1,2000,1.0,0.099,0.279,-0.9839,0.622,-0.18000000000000002
6FLwmdmW77N1Pxb1aWsZmO,Enya,3.0,1.0,Only Time,73,0.841,0.418,218547.0,0.249,0.6609999999999999,0.11199999999999999,-13.744000000000002,0.0301,82.803,0.213,1,2000,0.0,0.542,0.0,0.9626,0.458,0.542
0NdEFLohwfZpyncrBCq1ZY,Toya,6.0,0.0,I Do!!,44,0.0859,0.7809999999999999,213493.0,0.583,0.00216,0.057999999999999996,-7.83,0.0628,156.264,0.91,1,2001,1.0,0.109,0.02,0.891,0.87,0.089
1rzssdgfZiGs7VAMsYN9SF,S Club 7,5.0,1.0,Never Had A Dream Come True,52,0.508,0.636,240640.0,0.531,0.0,0.0952,-5.593,0.0273,122.91799999999999,0.496,1,2000,0.0,0.019,0.167,-0.7485,0.813,-0.14800000000000002
2TVSa07y6g3HRn4oLWv57M,Jessica Simpson,8.0,0.0,Irresistible,42,0.0279,0.659,193600.0,0.966,8.25e-05,0.0489,-2.783,0.0538,93.008,0.687,1,2001,0.0,0.455,0.054,0.9804,0.491,0.401
0xikWgPgYN9BEes0ieZ8Co,Sunshine Anderson,3.0,0.0,Heard It All Before,59,0.0614,0.6970000000000001,295827.0,0.925,0.0,0.095,-4.209,0.21600000000000003,96.95100000000001,0.6779999999999999,1,2001,0.0,0.267,0.123,0.9406,0.609,0.14400000000000002
65KzDXZm9aQt8sA1k0ZVG3,Dave Matthews Band,9.0,1.0,The Space Between,57,0.0471,0.406,242000.0,0.73,0.0,0.22899999999999998,-6.278,0.0315,170.032,0.207,1,2001,0.0,0.289,0.279,0.4215,0.432,0.009999999999999953
1s2khOWzC99udpUaPICLJI,Faith Hill,8.0,1.0,There You'll Be - 2007 Remaster,55,0.496,0.325,220840.0,0.532,0.0,0.134,-7.207999999999999,0.0308,129.02100000000002,0.162,1,2007,0.0,0.333,0.0,0.9477,0.667,0.333
6uSa5iCMwPr10Ftpz8w09b,Musiq Soulchild,1.0,0.0,Love,59,0.342,0.569,304667.0,0.385,0.0,0.0876,-9.919,0.0499,99.738,0.33899999999999997,1,2000,0.0,0.401,0.106,0.9801,0.494,0.29500000000000004
769geiA8btidGHda4BBDOJ,112,1.0,1.0,It's Over Now,60,0.0106,0.66,264933.0,0.71,7.01e-06,0.0736,-4.541,0.0409,97.988,0.233,1,2001,0.0,0.116,0.127,0.1877,0.757,-0.010999999999999996
5zn1hpm9N0ylKB7kOtpCw2,3LW,2.0,0.0,No More (Baby I'ma Do Right),59,0.102,0.721,263440.0,0.723,4.4e-06,0.0651,-7.08,0.0631,88.93299999999999,0.7609999999999999,1,2000,0.0,0.164,0.084,0.791,0.753,0.08
6CkydK3NOAMScIhViRzXoB,Brooks & Dunn,0.0,1.0,Ain't Nothing 'Bout You,62,0.14400000000000002,0.325,199413.0,0.887,1.35e-06,0.431,-4.199,0.0569,202.33900000000003,0.705,1,2009,0.0,0.361,0.041,0.9753,0.598,0.32
7fFCnttacpotkyhTOxKv14,Jennifer Lopez,1.0,0.0,Play,59,0.0303,0.775,211493.0,0.7290000000000001,0.00247,0.0361,-4.229,0.162,104.719,0.895,1,2001,1.0,0.403,0.013,0.9916,0.584,0.39
34Vn9nKfztyLco9lJazy4j,Lonestar,3.0,1.0,I'm Already There,62,0.61,0.377,253373.0,0.395,0.0,0.295,-8.622,0.0332,133.296,0.221,1,2001,0.0,0.211,0.038,0.9062,0.75,0.173
0s9A4pUBLw68E76vY8LU9K,Lil' Romeo,1.0,1.0,My Baby,38,0.0481,0.82,221000.0,0.7609999999999999,0.0,0.218,-2.714,0.21899999999999997,97.42299999999999,0.584,1,2001,0.0,0.288,0.015,0.9888,0.697,0.27299999999999996
1VuBmEauSZywQVtqbxNqka,U2,2.0,1.0,Beautiful Day,65,0.013999999999999999,0.539,246400.0,0.9259999999999999,0.0013599999999999999,0.36,-6.495,0.0499,136.279,0.45399999999999996,1,2000,0.0,0.475,0.032,0.9816,0.493,0.44299999999999995
2WQAknZHrJAEQOFXe0F44P,Blake Shelton,7.0,1.0,Austin,65,0.188,0.605,230333.0,0.609,0.0,0.0982,-7.063,0.0278,119.914,0.275,1,2001,0.0,0.126,0.023,0.7634,0.852,0.10300000000000001
4cNhx6OO1XpvwT6xZnb83B,Ludacris,0.0,1.0,Southern Hospitality (Featuring Pharrell),54,0.035,0.623,300933.0,0.8959999999999999,0.0,0.0941,-4.718999999999999,0.247,95.15799999999999,0.613,1,2000,1.0,0.151,0.241,-0.967,0.608,-0.09
4RtDZMumlKxsN7IL3AJPUx,Tim McGraw,10.0,1.0,Grown Men Don't Cry,44,0.19899999999999998,0.657,235760.0,0.513,0.0,0.0994,-8.514,0.024,101.815,0.56,1,2001,0.0,0.079,0.186,-0.7506,0.736,-0.107
52gqeRlrBE7hqMlRxEsi6y,Ja Rule,6.0,1.0,Livin' It Up,67,0.0554,0.8740000000000001,257067.0,0.768,0.0,0.040999999999999995,-4.086,0.311,106.095,0.636,1,2001,1.0,0.216,0.094,0.9636,0.69,0.122
4igqjAFcH35y4XybHzJ3aD,Mariah Carey,1.0,1.0,Loverboy (Remix),42,0.195,0.731,270400.0,0.897,0.0,0.391,-2.845,0.113,103.001,0.8320000000000001,1,2001,1.0,0.273,0.153,0.9623,0.574,0.12000000000000002
7HjJQunSPwkXXVnGeItUEH,The Isley Brothers,4.0,0.0,Contagious,52,0.24,0.7090000000000001,346467.0,0.449,0.0,0.134,-7.251,0.04,113.023,0.204,1,2001,1.0,0.131,0.122,0.498,0.747,0.009000000000000008
0rK4HCKzv2r1IXqKX3DKpq,Jessica Andrews,7.0,1.0,Who I Am,59,0.0115,0.46299999999999997,255234.0,0.674,0.0,0.12300000000000001,-5.422000000000001,0.0319,84.039,0.259,1,2000,0.0,0.232,0.12,0.7527,0.648,0.11200000000000002
6IFOw9Ck9mWHRQgw6QrPYx,Erick Sermon,10.0,0.0,Music (feat. Marvin Gaye),59,0.187,0.897,223133.0,0.466,1.35e-06,0.0757,-9.052999999999999,0.203,100.01,0.884,1,2001,1.0,0.342,0.079,0.9761,0.58,0.263
6f67kjvFmXZTA47K8JNVBU,Willa Ford,9.0,0.0,I Wanna Be Bad,53,0.23399999999999999,0.647,183560.0,0.818,1.89e-05,0.21600000000000003,-3.47,0.0647,180.019,0.816,1,2001,0.0,0.081,0.356,-0.9806,0.562,-0.27499999999999997
04ccQGJ1i8gL7JoeCPiJbv,Kenny Chesney,7.0,1.0,Don't Happen Twice,51,0.00626,0.499,203067.0,0.708,1.15e-05,0.0423,-7.029,0.0301,158.785,0.617,1,2000,0.0,0.205,0.041,0.8225,0.754,0.16399999999999998
3TNoNv8Z80M3pfm6CcODsh,Diamond Rio,4.0,1.0,One More Day,57,0.5920000000000001,0.6679999999999999,216173.0,0.405,0.0,0.115,-7.629,0.0277,131.064,0.23399999999999999,1,2001,0.0,0.237,0.09,0.7096,0.673,0.147
7sOqd1dVmfU5mgqrUtlqc5,R. Kelly,6.0,1.0,I Wish,47,0.068,0.42,334000.0,0.46299999999999997,0.0,0.11900000000000001,-9.056000000000001,0.12,78.83,0.659,1,2000,1.0,0.371,0.064,0.9962,0.565,0.307
3oW6SWwGqiZSPTiAp7ZQoH,Travis Tritt,7.0,1.0,It's A Great Day To Be Alive,72,0.24600000000000002,0.595,241533.0,0.653,0.0,0.264,-4.935,0.0265,128.93,0.542,1,2000,0.0,0.33,0.053,0.9565,0.617,0.277
6j2aNuhJJUnRj6UHcvn5PI,Trick Daddy,11.0,1.0,I'm a Thug,60,0.0275,0.9329999999999999,254400.0,0.561,0.0,0.102,-5.961,0.122,139.976,0.586,1,2001,1.0,0.058,0.161,-0.9393,0.781,-0.10300000000000001
4tgeQrPu5xkrnwErym2JsJ,Eve 6,7.0,1.0,Here's to the Night,58,0.0405,0.583,249840.0,0.652,0.00037799999999999997,0.0781,-6.255,0.0244,97.469,0.35200000000000004,1,2000,0.0,0.28,0.264,0.2081,0.457,0.016000000000000014
5ueUywJbmAZY2MF9hdJS2y,Toby Keith,7.0,1.0,You Shouldn't Kiss Me Like This,48,0.319,0.42100000000000004,221067.0,0.79,3.41e-06,0.257,-4.457,0.0417,168.643,0.303,1,2008,0.0,0.284,0.071,0.9217,0.646,0.21299999999999997
1C2Q3AymKS17bw7T5gfq6p,Debelah Morgan,7.0,0.0,Dance with Me,51,0.309,0.85,220107.0,0.674,0.0006450000000000001,0.0356,-7.981,0.0373,115.005,0.74,1,2000,0.0,0.224,0.047,0.9601,0.729,0.177
6glsMWIMIxQ4BedzLqGVi4,Outkast,5.0,0.0,"So Fresh, So Clean",72,0.0281,0.725,240027.0,0.64,0.0,0.099,-7.905,0.332,166.028,0.915,1,2000,1.0,0.551,0.011,0.9987,0.438,0.54
4bUfMNNmiCmPXVyWzIfKeZ,Nelly,2.0,0.0,E.I.,63,0.0732,0.8340000000000001,285907.0,0.48100000000000004,0.0,0.0934,-7.824,0.188,89.84899999999999,0.406,1,2000,1.0,0.102,0.167,-0.9438,0.731,-0.06500000000000002
3PbHle8KhJp6GuO1jLdEmQ,3 Doors Down,7.0,1.0,Be Like That,63,0.00528,0.48700000000000004,265907.0,0.7020000000000001,4.97e-06,0.129,-6.042999999999999,0.0238,95.98200000000001,0.306,1,2000,0.0,0.221,0.04,0.8945,0.739,0.181
635PqgECfFbL0MNLogX7Yv,P!nk,2.0,0.0,Most Girls,55,0.0424,0.742,298960.0,0.732,0.00446,0.10099999999999999,-6.046,0.0311,97.92200000000001,0.6940000000000001,1,2000,0.0,0.26,0.081,0.9482,0.659,0.179
24Gxm7Eh7tO83E26LG0CsY,Enrique Iglesias,7.0,1.0,Hero,63,0.14300000000000002,0.581,264600.0,0.6509999999999999,1.05e-05,0.107,-5.617000000000001,0.0392,151.959,0.146,1,2001,0.0,0.345,0.179,0.9111,0.476,0.16599999999999998
1sjrDQXqAa9V07FjKIlAQ4,Fuel,1.0,1.0,Hemorrhage (In My Hands),65,0.000144,0.301,236867.0,0.823,0.000309,0.0833,-4.072,0.0433,152.017,0.37200000000000005,1,2000,0.0,0.214,0.261,0.4515,0.526,-0.047000000000000014
0gmbgwZ8iqyMPmXefof8Yf,Nickelback,10.0,1.0,How You Remind Me,81,0.00135,0.446,223840.0,0.764,0.0,0.099,-5.042,0.033,172.09400000000002,0.5429999999999999,1,2001,1.0,0.309,0.318,-0.2337,0.373,-0.009000000000000008
6zMUIb4uce1CzpbjR3vMdN,Ashanti,0.0,1.0,Foolish,74,0.34700000000000003,0.665,227387.0,0.695,0.0,0.106,-5.763,0.0532,90.119,0.7070000000000001,1,2002,0.0,0.361,0.103,0.9773,0.536,0.258
04KTF78FFg8sOHC1BADqbY,Nelly,11.0,0.0,Hot In Herre,76,0.20600000000000002,0.956,228240.0,0.745,0.0,0.0615,-4.753,0.12,107.075,0.912,1,2002,1.0,0.175,0.045,0.9565,0.78,0.13
0ARK753YaiJbpLUk7z5yIM,Nelly,2.0,0.0,Dilemma,80,0.22699999999999998,0.727,289160.0,0.552,0.000164,0.198,-8.074,0.14,168.18900000000002,0.607,1,2002,1.0,0.174,0.125,0.4386,0.701,0.04899999999999999
5QpaGzWp0hwB5faV8dkbAz,The Calling,2.0,1.0,Wherever You Will Go,75,0.0367,0.5579999999999999,208600.0,0.7190000000000001,0.0,0.115,-5.113,0.0267,112.027,0.371,1,2001,0.0,0.165,0.042,0.802,0.794,0.123
4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,11.0,1.0,A Thousand Miles,78,0.32299999999999995,0.56,237493.0,0.825,0.0,0.161,-3.862,0.0379,94.931,0.268,1,2002,0.0,0.053,0.034,0.2263,0.913,0.018999999999999996
60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,3.0,0.0,In the End,86,0.00958,0.556,216880.0,0.8640000000000001,0.0,0.209,-5.87,0.0584,105.14299999999999,0.4,1,2000,0.0,0.103,0.021,0.6628,0.876,0.08199999999999999
2mKouqwAIdQnMP43zxR89r,Fat Joe,8.0,1.0,What's Luv? (feat. Ja-Rule & Ashanti),75,0.0219,0.835,267093.0,0.7070000000000001,2.1899999999999997e-05,0.10800000000000001,-5.074,0.0598,93.955,0.919,1,2001,1.0,0.338,0.069,0.9937,0.593,0.269
7J41dYQolQJEtj3UmKLu5r,Usher,1.0,1.0,U Got It Bad,72,0.0227,0.816,247840.0,0.5,1.53e-06,0.0733,-4.551,0.03,124.037,0.649,1,2001,0.0,0.13,0.219,-0.8413,0.651,-0.089
6lSr3iZTC144PKhvbPFzMp,Puddle Of Mudd,3.0,0.0,Blurry,68,0.00805,0.431,304000.0,0.938,0.0,0.138,-4.507,0.0542,157.46200000000002,0.523,1,2001,0.0,0.079,0.222,-0.9054,0.699,-0.14300000000000002
4hrae8atte6cRlSC9a7VCO,Ja Rule,5.0,0.0,Always On Time,75,0.20800000000000002,0.8390000000000001,245133.0,0.706,0.0,0.242,-6.104,0.19899999999999998,96.67299999999999,0.8390000000000001,1,2001,1.0,0.197,0.162,0.7519,0.64,0.035
5ahFyKndeg1hqfmNumL3WF,Jennifer Lopez,8.0,1.0,Ain't It Funny (feat. Ja Rule & Cadillac Tah) - Murder Remix,61,0.364,0.7809999999999999,229800.0,0.746,0.0,0.098,-2.6860000000000004,0.17,89.43,0.7859999999999999,1,2002,1.0,0.217,0.241,-0.2742,0.542,-0.023999999999999994
6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,2.0,1.0,The Middle,81,0.0371,0.643,165853.0,0.8490000000000001,0.0,0.057999999999999996,-5.428,0.0526,162.15200000000002,0.903,1,2001,0.0,0.282,0.063,0.8402,0.655,0.21899999999999997
5PCJldueshnwqQVjS16543,Usher,1.0,1.0,U Don't Have to Call,62,0.0478,0.7929999999999999,269400.0,0.568,3.570000000000001e-05,0.0304,-4.958,0.0459,100.005,0.8059999999999999,1,2001,1.0,0.213,0.073,0.8609,0.714,0.14
0WgLpgUdThEpA5L5K0SKq7,Eve,1.0,0.0,Gangsta Lovin',62,0.0619,0.723,239267.0,0.84,0.0,0.0945,-3.523,0.0608,94.33200000000001,0.8270000000000001,1,2002,1.0,0.123,0.108,-0.0526,0.769,0.015
2VSbEXqs6NbNiZSTcHlIDR,Creed,2.0,1.0,My Sacrifice,73,0.000101,0.32,294600.0,0.88,4.31e-06,0.076,-6.035,0.0504,146.349,0.257,1,2001,0.0,0.404,0.076,0.9633,0.52,0.328
0kr6d8wHDQPlzuET33NVn6,Michelle Branch,8.0,1.0,All You Wanted,63,0.00466,0.499,217680.0,0.72,0.00303,0.122,-9.101,0.0286,96.103,0.652,1,2001,0.0,0.333,0.053,0.9042,0.614,0.28
5PQfUieu3s08ojWER0HklM,Various Artists,7.0,1.0,Get The Party Started - P!nk Noise Disco - Edit,23,3.929999999999999e-05,0.701,223493.0,0.746,0.289,0.204,-5.428,0.0377,128.52,0.636,1,2005,1.0,0.267,0.034,0.9538,0.7,0.233
779ooI3rBd0CLqCiiJmtVo,Chad Kroeger,4.0,1.0,Hero (feat. Josey Scott),68,0.00216,0.42700000000000005,200480.0,0.843,0.0,0.179,-4.54,0.0364,147.387,0.304,1,2003,0.0,0.437,0.057,0.9823,0.506,0.38
5dpAN1mjFPL38kh9kWsCiw,Default,2.0,1.0,Wasting My Time,62,0.0017100000000000001,0.449,269307.0,0.7759999999999999,0.0,0.0698,-5.593999999999999,0.0322,148.11,0.198,1,2001,0.0,0.146,0.163,-0.4556,0.691,-0.017000000000000015
42T2QQv3xgBlpQxaSP7lnK,Creed,2.0,1.0,One Last Breath,72,0.008409999999999999,0.386,238240.0,0.677,0.00366,0.341,-5.83,0.0346,126.602,0.195,1,2001,0.0,0.132,0.093,0.5239,0.775,0.03900000000000001
2lnzGkdtDj5mtlcOW2yRtG,Shakira,1.0,0.0,"Whenever, Wherever",76,0.237,0.794,196160.0,0.8320000000000001,1.1400000000000001e-05,0.203,-4.862,0.0407,107.65700000000001,0.871,1,2001,0.0,0.312,0.023,0.9778,0.666,0.289
2UbFyKS0gTj9NcGLO4NpyZ,Jennifer Lopez,10.0,0.0,I'm Gonna Be Alright - Track Masters Remix,44,0.0573,0.843,200200.0,0.612,0.000305,0.154,-4.71,0.157,93.975,0.7909999999999999,1,2002,0.0,0.292,0.048,0.9806,0.66,0.244
4gdQ8QShlC3toP9Mkc8DwB,Cam’ron,6.0,1.0,Oh Boy,70,0.0216,0.754,204707.0,0.767,0.0,0.172,-5.586,0.145,83.014,0.828,1,2002,1.0,0.068,0.082,-0.484,0.85,-0.013999999999999999
72SpPFrMYCXLB3Fbw9tEgf,DJ Sammy,8.0,1.0,Heaven,66,0.0011,0.5710000000000001,233600.0,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,1,2002,0.0,0.274,0.179,0.5106,0.547,0.09500000000000003
2QsoVMTKj5m5kgztTOep98,No Doubt,11.0,0.0,Hey Baby,56,0.0618,0.705,207040.0,0.872,0.0,0.22699999999999998,-3.557,0.126,93.62799999999999,0.75,1,2001,1.0,0.104,0.061,0.6083,0.835,0.043
6u5flhVFxKZrl9AApvf2SL,*NSYNC,0.0,0.0,Girlfriend,51,0.0857,0.748,253600.0,0.809,1.4800000000000002e-05,0.0282,-5.212999999999999,0.0904,93.963,0.868,1,2001,1.0,0.343,0.054,0.9851,0.603,0.28900000000000003
2cxbxpHrND6i4uvUGVvC9J,Mario,0.0,1.0,Just a Friend 2002 - Radio Edit,62,0.00541,0.5379999999999999,214200.0,0.677,0.0,0.23600000000000002,-6.099,0.187,132.346,0.9129999999999999,1,2002,0.0,0.32,0.0,0.9905,0.68,0.32
1BfRdnfPYrni7zj4ANodBX,P!nk,0.0,0.0,Don't Let Me Get Me - Radio Edit,62,0.00234,0.624,210693.0,0.85,0.0,0.0621,-4.754,0.0756,98.525,0.615,1,2001,1.0,0.085,0.37,-0.9803,0.545,-0.285
5ZKVNTG7yu7gbX4vryqS2X,N.O.R.E.,3.0,0.0,Nothin',57,0.317,0.7909999999999999,264653.0,0.863,1.13e-06,0.27,-6.117999999999999,0.151,97.035,0.742,1,2002,1.0,0.161,0.054,0.9567,0.785,0.10700000000000001
4kvdX9zzsix7jYHsRVkVUH,Kelly Clarkson,8.0,1.0,A Moment Like This,59,0.163,0.414,228280.0,0.5720000000000001,0.0,0.115,-3.918,0.0311,145.184,0.16,1,2003,0.0,0.391,0.037,0.9676,0.572,0.35400000000000004
36jSIOSE72neBbKntCthqw,Truth Hurts,11.0,0.0,Addictive,61,0.0737,0.701,226440.0,0.677,0.000162,0.187,-6.591,0.147,99.271,0.36700000000000005,1,2002,1.0,0.234,0.099,0.906,0.667,0.135
6CbcdeTQKj0qTaZTt0xkdk,Ashanti,2.0,0.0,Happy,64,0.24100000000000002,0.727,262227.0,0.515,3.74e-06,0.124,-6.553,0.0289,89.488,0.695,1,2002,0.0,0.377,0.137,0.9756,0.486,0.24
6Vecwo7AHst9V2CE3kmwr0,John Mayer,4.0,1.0,No Such Thing,64,0.0383,0.6679999999999999,231467.0,0.7390000000000001,0.0,0.13,-4.919,0.0308,131.918,0.5710000000000001,1,2001,0.0,0.307,0.099,0.9332,0.594,0.208
1BpV8IGf4XsRRJf4Xuui9q,P!nk,9.0,1.0,Just Like a Pill,68,8.72e-05,0.6890000000000001,236600.0,0.774,0.0,0.0941,-4.5280000000000005,0.0278,102.054,0.25,1,2001,1.0,0.165,0.224,-0.5879,0.611,-0.059
21iEEekDSvQjVARSQ4dpXY,Various Artists,7.0,1.0,Down 4 U,49,0.252,0.64,318213.0,0.59,0.0,0.665,-7.442,0.32,83.133,0.519,1,2002,0.0,0.273,0.136,0.8271,0.591,0.137
3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,9.0,0.0,Can't Get You out of My Head,77,0.0263,0.7659999999999999,230640.0,0.563,0.6829999999999999,0.115,-7.516,0.0339,126.007,0.9640000000000001,1,2001,0.0,0.117,0.0,0.8316,0.883,0.117
3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,0.0,1.0,Superman (It's Not Easy),72,0.0733,0.382,221693.0,0.41600000000000004,0.0,0.0719,-9.302999999999999,0.0302,102.089,0.125,1,2000,0.0,0.234,0.146,0.6597,0.62,0.08800000000000002
3oXNIpoUMdk8qGkwCeXqGv,Musiq Soulchild,11.0,0.0,Halfcrazy,60,0.462,0.41200000000000003,254493.0,0.77,1.5e-06,0.0485,-6.057,0.18,101.955,0.418,1,2002,1.0,0.29,0.113,0.8734,0.597,0.177
36gOOIQaBwXZVKL5z2vC3Z,Mr. Cheeks,1.0,1.0,"Lights, Camera, Action!",50,0.115,0.792,261027.0,0.93,0.0,0.292,-6.32,0.0693,105.505,0.812,1,2001,1.0,0.081,0.125,-0.8878,0.794,-0.044
563vSy3HB5NHxel1VGQCW6,Big Tymers,11.0,1.0,Still Fly,65,0.0302,0.675,335613.0,0.607,8.97e-06,0.33899999999999997,-3.5380000000000003,0.162,177.928,0.56,1,2002,1.0,0.171,0.016,0.9583,0.812,0.15500000000000003
1NRorokmYEtr1koWybvaE4,Alicia Keys,4.0,0.0,A Woman's Worth,56,0.33299999999999996,0.652,303333.0,0.41,0.0,0.064,-8.323,0.158,75.09,0.495,1,2001,1.0,0.193,0.086,0.901,0.721,0.10700000000000001
0gPQTLaqHDgdupKEok7J2x,Craig David,4.0,0.0,7 Days,73,0.23,0.659,235133.0,0.812,0.0,0.0951,-7.499,0.0487,83.014,0.888,1,2000,1.0,0.29,0.042,0.9802,0.668,0.24799999999999997
0Uhnzk5zI46IRlQ04LNOtc,Cam’ron,8.0,1.0,Hey Ma,62,0.0256,0.7909999999999999,232533.0,0.6659999999999999,6.33e-06,0.0796,-5.484,0.341,90.345,0.938,1,2002,1.0,0.212,0.034,0.9655,0.754,0.178
